cyclic	3.564784618783526		263	53		130	7
schlaeft	9.471675214392045		84	1		0	0
off	1.2525066939298828		326	107		1863	191
comppred	9.471675214392045		33	1		0	0
binigyan	9.471675214392045		6	1		0	0
lvgave	9.471675214392045		6	1		0	0
transparencies	7.149747119504682		0	0		32	5
pps	3.638785200227303		188	53		11	4
sub	1.8063392972068681		1242	69		566	134
piping	4.66432029233444		21	11		760	17
ew	4.716787712228577		36	6		104	21
portuguese	4.301750212949732		116	30		14	6
beatrice	6.886712713670888		13	3		4	3
billing	5.384212373141706		0	0		200	17
substances	3.5890321650302033		3	3		308	56
04	3.3219280948873626		38	11		312	60
credit	2.8134637316402498		7	6		651	95
delivery	3.0966357830451194		1	1		608	82
loans	4.613694219264473		11	6		301	23
lecture	3.1678944662149413		29	21		306	58
defectors	9.471675214392045		0	0		46	1
ga	2.6643202923344402		223	44		307	68
crosscutting	6.886712713670888		0	0		48	6
motivated	2.03704698675532		395	134		88	39
archaeology	6.301750212949732		4	4		73	5
failed	2.1141232097739606		67	38		740	126
seem	1.0163479940874838		1041	220		490	131
latter	1.1053530001462286		1028	199		397	131
handset	7.886712713670889		0	0		72	3
mission	3.0287317185433165		6	4		546	83
variables	2.27200286955568		318	67		705	80
grave	3.948113258335032		11	8		168	38
ees	5.079357791613285		7	5		696	16
ocean	4.301750212949732		6	1		192	35
requested	2.6136942192644725		9	6		414	110
temps	4.771235496250952		12	6		929	20
invasion	4.564784618783526		6	2		99	28
effort	2.03704698675532		46	25		575	148
10000	3.186272995529796		7	4		434	74
lesart	7.886712713670889		3	1		53	2
pg	4.564784618783526		26	12		129	18
cl	2.917086362714407		284	48		1366	46
sugimoto	9.471675214392045		0	0		56	1
presence	1.0328833618137834		962	194		560	153
respondent	4.771235496250952		0	0		125	26
reuland	4.223747700948459		186	37		1	1
forum	3.2237477009484596		37	18		158	58
halfreaction	9.471675214392045		0	0		29	1
corps	4.149747119504682		0	0		363	40
logophoric	6.149747119504682		186	10		0	0
tinbergen	9.471675214392045		0	0		35	1
practical	2.087970921917992		35	25		517	142
universe	3.9798221180623696		26	12		302	33
prices	3.44930740136359		7	5		449	60
een	3.8867127136708883		131	24		219	24
di	1.909432790170972		615	107		399	82
hoekstra	4.301750212949732		110	34		12	2
nameri	8.471675214392045		40	2		0	0
living	2.195550809117807		63	33		657	122
kaufering	9.471675214392045		0	0		31	1
perlmutter	4.262221848763095		162	36		2	1
paper	0.5677933686558642		1835	291		2114	188
mail	2.9959417834256468		11	6		340	83
aggregation	5.471675214392045		0	0		74	16
astr	7.149747119504682		95	2		8	3
audio	3.948113258335032		10	5		382	41
division	1.9325164032840132		95	50		885	136
provide	0.5350372753894739		748	211		3091	279
wavelet	7.149747119504682		0	0		43	5
kannada	5.771235496250952		94	13		0	0
statistics	3.0966357830451194		39	15		348	68
wechsler	5.471675214392045		77	13		12	3
chart	3.5409378768291586		50	16		276	45
ortho	6.66432029233444		161	2		7	5
laboratory	2.8569653702768365		16	13		470	85
memorial	4.427281095033591		9	6		83	27
mellanslag	9.471675214392045		10	1		0	0
critical	1.8717623722049168		104	44		805	150
minutes	2.4382522128545943		71	23		615	108
after	0.36053954415733747		1422	238		6129	315
quijote	9.471675214392045		0	0		20	1
biotechnology	5.384212373141706		0	0		183	17
scoped_name	8.471675214392045		0	0		136	2
rtr	7.886712713670889		64	2		1	1
strip	4.66432029233444		5	4		120	24
ajs	8.471675214392045		0	0		18	2
ssk	9.471675214392045		0	0		61	1
agreements	3.1678944662149413		3	3		443	76
neutralization	4.771235496250952		102	21		9	5
marshall	4.114123209773961		13	8		76	33
certifying	4.948113258335032		0	0		314	23
pages	2.311803877613655		177	25		572	118
obviation	5.66432029233444		133	13		1	1
monument	5.771235496250952		0	0		136	13
ambiguous	2.087970921917992		327	127		101	40
parse	4.948113258335032		337	18		11	5
2004	2.9959417834256468		252	24		529	65
memory	2.5174789040051695		244	36		1111	88
hospital	3.1497471195046827		42	14		443	66
ccommands	3.8278190246173196		182	49		1	1
empty	1.8063392972068681		573	129		257	74
plausibility	4.517478904005169		194	23		11	8
mathematical	3.5174789040051695		44	17		290	45
recovery	3.0622842782543427		15	5		292	80
groups	1.5708084064112957		259	74		1106	165
cases	0.5320960000773515		2661	271		1984	220
radiation	3.856965370276836		1	1		222	48
cla	5.771235496250952		80	8		12	5
cung	8.471675214392045		9	2		0	0
trips	4.564784618783526		5	4		90	26
noise	3.1497471195046827		37	20		295	60
prosody	4.262221848763095		146	34		35	3
merged	3.114123209773961		262	64		32	18
palauan	6.66432029233444		56	6		2	1
tabor	7.886712713670889		0	0		62	3
benefactive	4.262221848763095		198	37		0	0
selects	2.8867127136708883		208	72		47	24
quil	4.82781902461732		19	9		625	16
gene	3.8867127136708883		10	9		277	39
approach	0.6387852002273028		1908	256		1263	200
skills	3.1497471195046827		33	7		390	73
zubizarreta	5.886712713670888		52	12		0	0
prejudice	3.799249872420549		4	4		230	47
summary	1.421826664941483		323	111		1043	154
sulphate	7.471675214392045		0	0		79	4
e1	3.8867127136708883		50	13		376	35
tsez	7.149747119504682		68	5		0	0
fighting	3.8867127136708883		6	5		275	43
hazard	3.8867127136708883		0	0		358	48
determination	2.062284278254343		106	45		717	125
convention	2.743754759828845		45	32		715	74
outcome	2.55281197711745		83	38		337	83
polarization	6.471675214392045		0	0		55	8
marriage	3.9798221180623696		8	3		685	42
monitor	3.012243595754747		7	5		424	83
ebx	8.471675214392045		0	0		30	2
tension	3.7437547598288456		19	14		232	39
local	1.07079577810986		824	126		2419	212
tax	2.948113258335032		49	19		353	73
stmttype	9.471675214392045		17	1		0	0
filing	3.690315500867385		1	1		462	54
mcdonough	6.149747119504682		90	8		3	2
chicken	4.079357791613284		107	20		35	22
combine	2.122947060160967		296	101		138	62
anchorr	9.471675214392045		13	1		0	0
alderete	9.471675214392045		13	1		0	0
hydropower	6.886712713670888		0	0		93	6
season	3.6643202923344402		7	6		293	50
agrs	4.564784618783526		203	28		9	2
pivot	5.384212373141706		133	11		11	6
tenant	4.66432029233444		2	2		291	26
boards	3.564784618783526		3	2		254	58
caus	3.9798221180623696		112	32		106	13
diripronoun	9.471675214392045		44	1		0	0
sunday	3.799249872420549		24	12		173	39
lesbian	7.886712713670889		0	0		15	3
website	3.3631507576138753		4	4		279	65
ib	3.7712354962509527		46	31		134	21
log	3.6136942192644725		25	4		391	54
turkic	5.771235496250952		42	13		0	0
2a	2.2142873716993927		198	105		230	48
duto	9.471675214392045		55	1		0	0
uscg	7.149747119504682		0	0		103	5
orange	4.149747119504682		32	10		193	30
f	0.4520844860341637		2702	235		6881	284
4b	3.012243595754747		116	70		53	18
internal	1.1273793064762274		948	175		941	150
against	0.6707753144717397		871	204		3069	242
bits	3.9170863627144072		15	8		321	39
na	1.7505760256848593		597	121		829	90
86916	9.471675214392045		0	0		30	1
minimalisten	9.471675214392045		0	0		30	1
altgriechisches	9.471675214392045		0	0		30	1
ottilien	9.471675214392045		0	0		30	1
currently	1.6578940231750074		102	51		741	174
wolno	9.471675214392045		50	1		0	0
evidentials	6.471675214392045		521	8		0	0
hmrtkts	9.471675214392045		0	0		54	1
acceptance	2.932516403284013		97	12		535	81
triggers	2.7302082279908975		230	93		28	14
canyon	6.149747119504682		8	1		54	9
robots	7.886712713670889		0	0		106	3
improve	2.140758336277427		48	30		529	131
however	0.24767354019393953		5209	313		3505	285
bit	2.186272995529796		130	74		561	82
olutec	9.471675214392045		43	1		0	0
contrasts	2.332123861993251		283	123		26	18
bureau	3.3842123731417053		19	8		210	60
permanent	2.4163927788908546		71	18		487	115
2b	2.373643131431518		169	100		102	37
back	1.0		462	140		1943	215
devices	2.2622218487630947		128	51		683	97
schtze	4.771235496250952		96	23		7	3
resumptive	4.301750212949732		191	35		1	1
meet	1.4382522128545943		178	80		1053	182
postnominal	5.149747119504682		152	20		0	0
ezzo	9.471675214392045		0	0		26	1
master	2.7712354962509522		38	21		652	83
challenges	2.7712354962509522		42	24		298	80
siht	8.471675214392045		0	0		34	2
character	1.9878594371277882		178	61		1066	118
discharge	3.3631507576138753		10	5		442	64
expect	1.3067682877163567		641	180		311	107
tape	3.5890321650302033		18	12		546	47
notify	3.494395290892128		0	0		310	63
aru	6.301750212949732		24	8		1	1
nutrition	4.771235496250952		0	0		96	26
times	1.1407583362774274		339	89		1531	233
ieee	4.384212373141705		2	2		171	32
yanis	7.886712713670889		17	2		2	1
cascadilla	4.564784618783526		59	29		1	1
agro	4.427281095033591		215	32		1	1
postsyntactic	4.771235496250952		59	26		0	0
yabil	8.471675214392045		18	2		0	0
zaten	8.471675214392045		18	2		0	0
regions	2.871762372204917		133	15		520	82
appl	4.262221848763095		113	16		70	21
parent	3.114123209773961		48	15		331	67
dieter	4.262221848763095		120	31		29	6
prevention	3.242856523896164		0	0		375	75
society	1.3372488941711185		313	128		1203	153
pointer	5.66432029233444		37	2		157	12
fonction	5.564784618783526		3	3		398	12
graduate	3.3219280948873626		60	30		244	41
major	1.3118038776136551		323	99		1468	187
secure	2.799249872420549		5	4		356	98
ki	3.44930740136359		184	44		74	21
music	3.7712354962509527		35	14		393	38
dec	3.3842123731417053		7	3		292	65
writing	1.619926172975987		201	65		965	166
configurational	4.0122435957547475		168	43		11	1
np3	6.886712713670888		31	6		0	0
manning	4.427281095033591		102	19		34	14
theories	1.8278190246173196		540	136		262	64
denotation	4.471675214392044		181	28		5	4
equal	1.5233079828073668		176	72		1023	175
supplementary	4.384212373141705		11	9		82	25
cherokee	6.301750212949732		6	3		275	6
didnt	2.2048886736971434		393	94		408	60
authorities	2.8569653702768365		5	4		464	94
10k	7.149747119504682		1	1		18	4
manufacturers	3.8867127136708883		0	0		386	48
npi	4.82781902461732		68	24		1	1
hyperboliques	7.886712713670889		0	0		50	3
ing	1.6013104948086399		463	94		1396	140
killed	2.9638805741933485		172	47		182	44
excess	3.0622842782543427		2	2		347	83
findings	2.079357791613284		192	63		655	105
ambiguities	3.8278190246173196		100	32		23	18
wire	4.079357791613284		3	1		180	41
slabakova	6.301750212949732		49	9		0	0
natives	5.384212373141706		12	4		116	13
conditional	2.9959417834256468		330	52		178	37
causedmotion	8.471675214392045		46	2		0	0
freedman	7.149747119504682		0	0		29	5
nominalization	4.149747119504682		149	39		1	1
boys	3.045410459689947		204	57		311	29
hz	5.149747119504682		8	4		108	16
anxiety	4.564784618783526		3	2		466	28
show	0.49153563675288725		2285	284		1407	221
obligatorily	3.0622842782543427		218	84		3	1
below	0.5829319654937852		2297	245		1460	229
ccg	7.886712713670889		15	3		0	0
possible	0.2942556764028079		3547	300		2287	279
cos	4.886712713670889		20	4		235	20
domicile	6.471675214392045		0	0		39	8
cleft	4.384212373141705		80	29		7	5
sponsored	4.0122435957547475		2	2		128	42
clusters	3.3219280948873626		198	46		72	25
infrastructure	3.494395290892128		3	2		262	61
pylkknen	6.149747119504682		40	10		0	0
domestic	3.0622842782543427		10	4		360	81
sc	3.186272995529796		371	23		493	55
fair	2.564784618783526		45	26		512	94
tensed	4.149747119504682		217	39		1	1
cbs	7.149747119504682		8	1		54	4
form	0.2769183599697966		4363	298		2957	288
attaches	3.6136942192644725		124	43		41	15
consumers	3.948113258335032		0	0		189	46
fields	2.4382522128545943		42	23		562	108
himselfi	5.301750212949732		140	17		1	1
assignment	1.9247807545044078		500	115		432	72
week	2.55281197711745		50	22		522	99
bry	7.471675214392045		3	2		118	2
splits	4.045410459689946		68	29		19	14
cd	3.045410459689947		51	18		437	68
lontario	7.471675214392045		0	0		211	4
feb	3.856965370276836		36	5		538	44
nationale	6.0122435957547475		0	0		76	11
rna	6.149747119504682		0	0		97	10
representations	2.1678944662149413		471	109		171	49
organizational	3.8867127136708883		8	6		262	42
theoretical	1.5116732823239636		629	173		285	76
quantity	2.6643202923344402		56	28		744	84
ida	5.471675214392045		60	8		20	8
basegenerated	3.6643202923344402		188	56		0	0
emerson	6.301750212949732		0	0		25	9
asbestos	7.149747119504682		0	0		281	5
americans	3.638785200227303		21	8		300	49
religion	3.9170863627144072		0	0		365	47
measurements	3.44930740136359		5	4		608	61
meetings	3.012243595754747		21	12		400	76
delay	2.917086362714407		32	12		393	82
larson	4.045410459689946		151	35		13	8
todi	9.471675214392045		48	1		0	0
conservation	3.7437547598288456		1	1		286	52
installing	4.771235496250952		1	1		204	25
comp	2.576857451084101		362	77		453	42
responses	2.8867127136708883		130	22		413	74
signals	2.871762372204917		68	41		345	56
zec	6.471675214392045		20	8		0	0
subpoena	6.471675214392045		0	0		319	8
schemata	5.471675214392045		31	13		165	3
dose	4.771235496250952		0	0		278	26
cii	7.886712713670889		0	0		12	3
beans	5.079357791613285		68	12		235	9
chomskys	3.7437547598288456		179	52		1	1
thy	5.223747700948459		16	6		646	13
engineer	3.6643202923344402		22	2		274	54
high	0.9325164032840132		713	126		2433	246
8b	3.2818506555120273		107	64		9	9
svcs	7.886712713670889		110	3		0	0
spelled	3.342392197447078		220	60		12	10
obligation	2.871762372204917		60	14		654	83
86941	9.471675214392045		0	0		29	1
rhabanusmaurusgymnasium	9.471675214392045		0	0		29	1
grammatikwissen	9.471675214392045		0	0		29	1
numerical	3.6643202923344402		26	10		275	46
cultural	2.743754759828845		89	27		453	79
v0	4.948113258335032		110	17		29	6
reactions	3.5409378768291586		7	7		188	54
add	1.3321238619932512		233	101		969	181
administrator	3.7437547598288456		3	3		279	50
vpinternal	4.301750212949732		112	36		0	0
senior	3.079357791613284		8	5		310	79
exceed	2.60131049480864		9	8		447	109
bean	5.301750212949732		13	7		362	11
material	1.1273793064762274		602	132		1807	193
use	0.2597869198460409		3147	266		8368	327
ceo	5.301750212949732		0	0		115	18
seconds	3.2818506555120273		22	9		271	64
locus	3.5174789040051695		168	50		32	12
ziji	7.149747119504682		95	5		0	0
spring	2.6643202923344402		31	25		363	87
grammaticality	3.342392197447078		215	69		1	1
representatives	2.932516403284013		8	5		373	88
data	0.5409378768291581		2725	270		6166	218
zaenen	4.186272995529796		124	39		0	0
wood	3.2622218487630943		36	18		321	56
possibilities	1.917086362714407		298	130		129	58
spoken	2.2332704750669654		417	107		215	44
givn	5.471675214392045		118	16		0	0
inkelas	5.223747700948459		47	19		0	0
residential	3.948113258335032		1	1		310	45
fss	7.149747119504682		53	4		1	1
thirdperson	5.564784618783526		73	13		2	2
prenticehall	5.564784618783526		6	5		46	10
institute	1.6387852002273027		244	88		959	140
voor	5.886712713670888		14	6		60	6
babywise	9.471675214392045		0	0		25	1
prender	8.471675214392045		10	1		1	1
purchase	2.9798221180623696		3	3		267	87
search	1.886712713670888		207	59		620	133
dowty	4.262221848763095		141	35		17	2
hamdi	7.471675214392045		3	3		113	1
scheduled	3.564784618783526		1	1		248	59
complexvariable	9.471675214392045		0	0		39	1
cycle	2.4716752143920444		232	48		680	80
martha	3.5890321650302033		144	46		21	13
denition	9.471675214392045		0	0		45	1
archival	6.149747119504682		1	1		843	9
signed	2.44930740136359		23	12		507	118
submission	3.4055860239342723		4	3		324	64
rhotic	7.886712713670889		41	3		0	0
suite	3.0966357830451194		10	8		349	75
void	3.3631507576138753		15	12		333	57
generalizations	3.045410459689947		257	77		21	9
vision	2.9638805741933485		8	5		337	86
situ	3.079357791613284		208	61		70	23
zapotec	6.471675214392045		38	8		0	0
democratic	4.0122435957547475		3	2		129	42
churches	5.149747119504682		0	0		150	20
plunkett	5.886712713670888		54	12		0	0
battery	4.427281095033591		7	5		202	28
input	1.651496251976857		1011	104		1034	122
unlike	1.3527341416685372		502	177		225	101
wheatland	8.471675214392045		0	0		50	2
928	5.66432029233444		4	1		60	13
codes	2.9018196060610966		30	15		482	80
parking	4.262221848763095		12	2		374	35
rpi	8.471675214392045		0	0		11	2
jonek	7.149747119504682		29	5		0	0
4a	2.60131049480864		137	83		78	34
2major	9.471675214392045		0	0		54	1
4acceptable	9.471675214392045		0	0		54	1
agent	1.651496251976857		1251	122		1406	104
gun	4.223747700948459		25	11		289	27
opportunities	2.871762372204917		9	5		324	92
substantiv	7.471675214392045		13	2		2	2
communications	2.6772593480419387		4	4		547	107
presupposition	4.427281095033591		117	30		3	3
agr1	6.471675214392045		59	7		4	1
xubava	7.471675214392045		22	4		0	0
facmodm	9.471675214392045		0	0		22	1
assigned	1.2769183599697966		768	162		642	131
immunity	4.613694219264473		4	3		179	26
huastec	8.471675214392045		50	2		0	0
diagnosis	4.186272995529796		16	5		310	34
measured	2.44930740136359		41	19		612	111
oic	7.886712713670889		0	0		258	3
bell	3.7437547598288456		20	10		266	43
comm	4.114123209773961		5	4		214	37
k	0.680512325837026		1565	222		4367	221
leaders	3.6643202923344402		2	2		246	54
roles	2.07079577810986		610	107		174	62
glosses	3.471675214392045		150	62		2	2
toxoplasma	8.471675214392045		0	0		24	2
argumenthierarchie	7.886712713670889		0	0		31	3
cremated	6.886712713670888		1	1		36	5
proposes	2.0040696643090468		342	133		111	44
noyer	4.716787712228577		187	27		0	0
takes	0.8829605788097806		1036	215		617	170
net	2.60131049480864		82	18		503	99
subjecthood	4.716787712228577		177	27		0	0
chem	5.301750212949732		0	0		148	18
igcm	8.471675214392045		0	0		62	2
be3sg	6.149747119504682		42	10		0	0
swamiji	9.471675214392045		0	0		301	1
90	1.5116732823239636		170	63		833	186
50	0.8717623722049167		533	146		1678	242
minor	2.195550809117807		87	46		550	109
arrangements	3.2818506555120273		8	7		408	66
edition	2.3842123731417053		81	40		490	96
lot	2.0040696643090468		165	70		779	107
exceeding	3.3842123731417053		2	2		221	66
ngdi	9.471675214392045		62	1		0	0
biol	6.0122435957547475		0	0		78	11
continuity	3.7437547598288456		20	14		96	39
update	3.1678944662149413		8	6		368	73
thinks	2.799249872420549		381	50		111	52
illformed	4.186272995529796		116	38		1	1
topicalization	3.8278190246173196		126	49		2	1
fourteenth	4.613694219264473		6	6		137	23
cortez	7.471675214392045		0	0		48	4
assessmentib	9.471675214392045		0	0		21	1
morphotactics	7.886712713670889		17	3		0	0
diese	5.886712713670888		29	4		443	8
busts	8.471675214392045		0	0		70	2
algorithms	3.8867127136708883		5	5		164	43
px	5.223747700948459		22	7		120	12
comment	2.3631507576138753		116	49		776	89
waypoints	9.471675214392045		0	0		121	1
inverted	4.149747119504682		109	32		16	8
affectee	7.471675214392045		38	4		0	0
dirinya	7.471675214392045		66	4		0	0
cardiac	5.66432029233444		1	1		83	13
axion	9.471675214392045		0	0		41	1
uk	2.703490889615118		82	44		442	65
port	2.8569653702768365		30	17		356	81
visa	4.82781902461732		1	1		85	24
crucial	1.5174789040051693		529	168		168	80
panels	4.301750212949732		2	2		138	34
exp	3.716787712228576		59	18		462	36
testing	2.195550809117807		150	44		849	111
suggests	1.1862729955297961		814	199		346	113
punctuation	4.948113258335032		47	10		130	13
participial	4.114123209773961		135	40		3	1
e	0.2500880931272393		4524	294		15155	303
opacity	4.384212373141705		68	27		13	7
functionals	7.886712713670889		0	0		151	3
ferdinand	5.66432029233444		79	13		1	1
deposit	4.564784618783526		0	0		269	30
aymara	7.886712713670889		48	3		0	0
foods	4.427281095033591		3	3		114	30
producers	4.564784618783526		0	0		164	30
owners	3.3631507576138753		4	4		277	65
existe	6.0122435957547475		3	2		190	9
protected	2.703490889615118		13	10		488	99
gear	5.079357791613285		3	2		171	19
voicepselecting	8.471675214392045		9	2		0	0
qualified	2.785174687208826		25	17		408	86
subjacency	5.149747119504682		104	20		0	0
card	3.471675214392045		11	5		317	59
help	1.1362848596981197		372	133		1374	190
humans	3.0622842782543427		49	25		310	60
travis	4.045410459689946		129	35		32	8
tampa	6.66432029233444		0	0		14	7
negative	1.3631507576138755		748	135		695	141
nutritional	6.0122435957547475		0	0		47	11
parameters	1.683772655000613		416	114		1186	107
sites	2.373643131431518		69	39		570	98
preparation	2.4382522128545943		82	24		425	107
exit	3.5890321650302033		31	9		390	50
phd	1.7505760256848593		571	152		350	59
terrorism	4.948113258335032		0	0		204	23
induction	4.384212373141705		7	5		125	29
chairmandat	9.471675214392045		5	1		0	0
xpost	9.471675214392045		69	1		0	0
6b	3.342392197447078		86	58		25	12
amnt	7.149747119504682		94	5		0	0
derive	1.9638805741933483		381	136		84	46
multiterm	9.471675214392045		0	0		84	1
ethics	4.427281095033591		1	1		144	32
grid	3.690315500867385		32	17		244	38
1997	0.703490889615118		2058	236		2537	200
bergs	9.471675214392045		0	0		34	1
wail	6.471675214392045		43	5		6	3
ccommanding	4.045410459689946		116	43		0	0
rice	3.5890321650302033		144	36		53	23
jude	7.886712713670889		0	0		78	3
linux	5.66432029233444		3	1		112	13
reaction	2.9638805741933485		25	19		315	72
sous	5.301750212949732		1	1		490	17
judicata	6.886712713670888		0	0		62	6
ge	2.9638805741933485		77	27		374	64
vocalic	5.223747700948459		125	19		0	0
releasing	4.564784618783526		2	2		181	28
noncore	6.66432029233444		85	7		0	0
allergenic	7.471675214392045		0	0		25	4
adverse	3.301750212949732		1	1		366	71
spirit	2.4829905276198785		79	49		640	78
objectives	2.9959417834256468		7	5		405	84
libro	5.223747700948459		71	15		7	4
principal	2.3842123731417053		133	26		546	110
spectrum	3.494395290892128		7	7		185	56
200203	6.886712713670888		1	1		24	5
biochemical	5.471675214392045		0	0		194	16
tissue	4.262221848763095		16	2		216	35
hausa	6.149747119504682		82	10		0	0
work	0.36315075761387533		1458	256		5260	296
execution	3.0966357830451194		12	8		378	75
isoiec	6.471675214392045		0	0		55	8
type	0.5379845594398107		2979	263		4462	226
payable	4.186272995529796		0	0		304	39
artillery	6.149747119504682		0	0		601	10
anne	3.494395290892128		406	36		45	27
jonerg	8.471675214392045		8	2		0	0
interpretations	2.079357791613284		306	119		75	49
literals	6.149747119504682		1	1		110	9
yotte	9.471675214392045		27	1		0	0
providers	4.114123209773961		0	0		190	41
pustejovsky	5.079357791613285		67	19		17	2
knnen	5.564784618783526		44	4		320	11
microneme	9.471675214392045		0	0		20	1
stump	5.149747119504682		84	16		19	4
142004	9.471675214392045		0	0		14	1
attorneys	4.3423921974470785		0	0		184	35
tu	2.8867127136708883		252	58		387	38
news	2.716787712228576		51	24		476	84
7b	3.44930740136359		87	56		10	9
comeat	8.471675214392045		25	2		0	0
illegal	3.301750212949732		19	7		228	65
krifka	5.0122435957547475		133	21		1	1
para	3.045410459689947		99	34		670	52
testimony	3.44930740136359		3	3		540	62
representative	1.995941783425647		86	52		641	126
choctaw	6.301750212949732		73	8		4	1
t3	4.716787712228577		63	14		153	13
racial	4.384212373141705		4	3		244	31
cotton	4.948113258335032		2	1		129	22
analyzed	1.9638805741933483		437	113		212	69
depictives	7.471675214392045		55	4		0	0
collections	4.149747119504682		10	10		224	30
legislature	4.3423921974470785		0	0		171	35
technique	2.9018196060610966		24	12		320	83
250	2.6772593480419387		22	16		398	95
writ	4.471675214392044		1	1		145	31
litig	6.886712713670888		0	0		101	6
caseagreement	6.301750212949732		77	9		0	0
mgkg	6.66432029233444		0	0		159	7
cover	1.6451267271011294		130	66		676	161
yg	6.66432029233444		39	5		12	2
photovoltaics	7.471675214392045		0	0		87	4
tolazoline	9.471675214392045		0	0		111	1
corporations	4.0122435957547475		0	0		156	44
diving	7.471675214392045		0	0		26	4
neuter	4.0122435957547475		139	40		11	4
kind	0.9170863627144071		1199	208		958	168
coordination	2.799249872420549		370	47		391	55
accented	5.66432029233444		102	10		4	4
until	0.9402937538757323		287	114		1685	256
efficient	2.494395290892128		22	18		422	108
foundation	2.223747700948459		53	40		535	112
hermon	5.079357791613285		83	18		5	3
multiscale	7.471675214392045		0	0		19	4
kim	3.4055860239342723		165	40		129	27
surface	1.3270169715601623		1045	178		1062	105
villalba	8.471675214392045		19	2		0	0
portion	2.1141232097739606		54	31		531	133
womens	4.045410459689946		5	4		95	39
kuno	4.564784618783526		111	30		0	0
bisra	9.471675214392045		30	1		0	0
givenness	6.471675214392045		98	8		0	0
designed	1.6643202923344405		99	48		782	176
counterpart	2.626185163447669		218	88		40	27
russianenglish	9.471675214392045		5	1		0	0
aus	4.517478904005169		69	14		713	17
subcontractor	5.471675214392045		0	0		131	16
amino	5.66432029233444		0	0		86	14
termination	3.2818506555120273		11	10		469	63
standing	2.252506693929883		53	35		475	114
mechanical	3.0966357830451194		7	6		269	77
lentropie	9.471675214392045		0	0		12	1
presentations	4.045410459689946		15	9		115	34
subjectobject	4.186272995529796		120	38		1	1
possibility	1.062284278254343		1038	198		427	142
arizona	3.5890321650302033		62	28		170	31
taht	8.471675214392045		1	1		30	1
javabeans	9.471675214392045		0	0		158	1
deemed	2.8134637316402498		11	8		398	93
drs	6.0122435957547475		92	6		6	5
pp	1.2525066939298828		1687	171		2020	127
burden	2.6136942192644725		35	21		400	95
fission	5.223747700948459		119	16		4	3
francesca	5.66432029233444		24	12		2	2
lulmarked	9.471675214392045		41	1		0	0
orbital	6.301750212949732		0	0		63	9
re	1.3321238619932512		489	104		1413	178
contents	1.8278190246173196		95	41		715	159
tort	5.223747700948459		2	1		162	18
disciplinary	4.66432029233444		0	0		147	28
premises	3.242856523896164		43	15		245	60
n0	5.471675214392045		5	3		160	13
impossible	1.3579330483428562		591	173		340	104
taroo	5.301750212949732		94	18		0	0
argumente	6.149747119504682		33	6		91	4
v1	3.7437547598288456		206	29		57	24
assumed	1.2622218487630947		738	186		310	110
yam	6.0122435957547475		37	10		2	1
mccarthy	4.262221848763095		133	25		15	12
taiwanese	7.149747119504682		76	3		2	2
socalled	2.0040696643090468		434	124		139	53
precision	3.3631507576138753		18	9		424	60
t1	3.9170863627144072		324	25		395	22
homes	3.6136942192644725		3	3		237	55
tableau	4.716787712228577		95	15		95	12
question	0.5617821306220024		2224	266		1469	215
statements	2.177054465500418		160	44		554	113
cole	3.6643202923344402		180	41		23	15
archaeological	6.471675214392045		1	1		68	7
opening	2.6136942192644725		40	20		412	96
particles	2.703490889615118		458	75		147	34
ha	2.60131049480864		242	59		355	58
referenced	3.8278190246173196		14	8		424	42
career	3.494395290892128		8	6		321	57
radio	2.8867127136708883		57	17		390	79
nasa	5.079357791613285		2	2		97	19
waves	3.856965370276836		12	7		141	42
attribute	2.7302082279908975		443	65		1249	42
crew	4.3423921974470785		3	2		185	33
oleg	7.886712713670889		86	2		6	1
6subj	9.471675214392045		15	1		0	0
operations	1.4716752143920444		418	97		1726	159
sources	1.6451267271011294		188	70		836	157
pn	4.301750212949732		273	15		156	21
grace	4.045410459689946		13	9		296	34
bears	2.2818506555120273		318	98		99	48
worldwide	3.7712354962509527		1	1		249	51
distribution	0.9959417834256468		1201	193		987	163
link	2.012243595754747		197	74		574	102
castlegar	9.471675214392045		0	0		24	1
province	4.517478904005169		4	4		126	27
stock	2.9959417834256468		24	16		334	73
receiver	4.186272995529796		7	6		266	33
stated	1.4163927788908546		307	111		911	155
improvement	2.4604479589687904		32	22		414	107
comprehension	4.301750212949732		396	20		132	16
calls	1.7505760256848593		176	90		618	121
needs	1.0665337512557005		321	131		1172	208
noaa15	9.471675214392045		0	0		94	1
printed	2.60131049480864		19	17		428	100
chamorro	6.149747119504682		97	10		0	0
units	1.8643449006424337		234	70		1120	125
nullpro	9.471675214392045		35	1		0	0
flows	3.494395290892128		1	1		261	62
overflow	5.301750212949732		3	2		99	16
marks	2.1053530001462284		288	100		243	65
applicatives	5.0122435957547475		76	22		0	0
fortition	7.471675214392045		42	4		0	0
hybrid	4.186272995529796		25	11		109	28
municipality	5.079357791613285		1	1		59	20
nhwe	9.471675214392045		8	1		0	0
higher	0.8314302781696986		1572	202		1070	197
liquid	3.5409378768291586		30	11		366	50
revised	2.03704698675532		130	61		737	112
tamil	5.301750212949732		283	17		1	1
sigma	5.771235496250952		1	1		63	12
weeks	2.716787712228576		17	12		470	96
8r	7.886712713670889		0	0		79	3
components	1.7167877122285757		214	81		747	135
individual	0.9018196060610967		635	141		1790	239
purposes	1.163336184252637		312	121		1131	196
